results_miyabi/kernel_selection/roadNet-TX/kernel_selection.log	raw_data/tuning/kernel_selection/roadNet-TX/gpu_opt_forced/job_2354330_20260710/kernel_selection.log	result	git mv(内容不変)	0b2b41253446f0d3bbf3aa2113ccf295b9531037639409d6f489ca236f9d85f4	0b2b41253446f0d3bbf3aa2113ccf295b9531037639409d6f489ca236f9d85f4	yes	yes	phase_def_block_20260710
results_miyabi/kernel_selection/roadNet-TX/kernel_selection_contributions.tsv	result/tuning/kernel_selection/roadNet-TX/kernel_selection_contributions.tsv	result	Gate B2.1 選択則非依存に再生成(新列)	9e435cfb3cc7973a808ac0c4f2f2ec3805ceb0d354eb15f21ba2035808fa37c1	09b30e4134ff014fc4d85422b93fbaa1ab4977dc30685abf929fb2947ed77e79	modified	yes	phase_def_block_20260710	Gate B2.2 DecimalによるMax BC十進表現保持
results_miyabi/kernel_selection/roadNet-TX/kernel_selection_max_bc.tsv	raw_data/tuning/kernel_selection/roadNet-TX/gpu_opt_forced/job_2354330_20260710/kernel_selection_max_bc.tsv	result	git mv(内容不変)	13205ab081164737468f0048cfad39def10950b1bc277c02876a6d453bf586d5	13205ab081164737468f0048cfad39def10950b1bc277c02876a6d453bf586d5	yes	yes	phase_def_block_20260710
results_miyabi/kernel_selection/roadNet-TX/kernel_selection_results.tsv	raw_data/tuning/kernel_selection/roadNet-TX/gpu_opt_forced/job_2354330_20260710/kernel_selection_results.tsv	result	git mv(内容不変)	c336a81787c5499f94f64e046457a59781f1673d9737865164955e61dcb10da0	c336a81787c5499f94f64e046457a59781f1673d9737865164955e61dcb10da0	yes	yes	phase_def_block_20260710
results_miyabi/kernel_selection/roadNet-TX/kernel_selection_summary.md	result/tuning/kernel_selection/roadNet-TX/kernel_selection_summary.md	result	Gate B2.1 選択則非依存に再生成	b09c84f332b22309b232bb89d23ef9c0055f542dc0ed6b73528ebbbe6cf8235a	ad88062a78b46049d6c926df2e994378833605614cf557c444a6dc10b66746b1	modified	yes	phase_def_block_20260710	Gate B2.2 DecimalによるMax BC十進表現保持(表示桁数変化なし)
results_miyabi/pathmerge_sweep/325557/SOURCE.md	result/tuning/pathmerge/325557/SOURCE.md	result	git mv(内容不変)	85e97b4d493a61bcaaa6a4d940ae89e8ac952e61acc9c8468eddb482ada86bbd	2ee2309607ecde7fff0a9711144741992ecbe5928f15aa631816d1c19df6bf66	yes	yes	phase_def_block_20260710
results_miyabi/pathmerge_sweep/325557/pathmerge_sweep.log	raw_data/tuning/pathmerge/325557/pathmerge_bc/job_multi_20260710/pathmerge_sweep.log	result	git mv(内容不変)	5caa7fcc9838ccca9a72caef605bc2cf3237b9508af0ec4a2d856f4b51acd11f	5caa7fcc9838ccca9a72caef605bc2cf3237b9508af0ec4a2d856f4b51acd11f	yes	yes	phase_def_block_20260710
results_miyabi/pathmerge_sweep/325557/pathmerge_sweep_results.tsv	raw_data/tuning/pathmerge/325557/pathmerge_bc/job_multi_20260710/pathmerge_sweep_results.tsv	result	git mv(内容不変)	f5a659daecf52fa19ee0bc0c2727f63a59843b9073c5a3c6d6512b405a1b9837	f5a659daecf52fa19ee0bc0c2727f63a59843b9073c5a3c6d6512b405a1b9837	yes	yes	phase_def_block_20260710
(none)	result/tuning/pathmerge/SOURCE.md	result	Gate B/B2/B2.1新規生成	 	9d932fec99b50de82f9584b4a6de1fb165875b9669c661d5c7c44091283b018c	new	yes	archival_generated	生成: 整理
results_miyabi/pathmerge_sweep/email-EuAll/email_smallbatch_trial1.tsv	raw_data/tuning/pathmerge/email-EuAll/pathmerge_bc/job_multi_20260710/email_smallbatch_trial1.tsv	result	git mv(内容不変)	4ac33b396d3c088f68a594ca960531c891253d327a4798807f99f45998e7b15b	4ac33b396d3c088f68a594ca960531c891253d327a4798807f99f45998e7b15b	yes	yes	phase_def_block_20260710
results_miyabi/pathmerge_sweep/email-EuAll/pathmerge_sweep.log	raw_data/tuning/pathmerge/email-EuAll/pathmerge_bc/job_multi_20260710/pathmerge_sweep.log	result	git mv(内容不変)	767c2c0acd11856fc03ffda18139e0602555e2e766eae1e003ece0d7cb77c60a	767c2c0acd11856fc03ffda18139e0602555e2e766eae1e003ece0d7cb77c60a	yes	yes	phase_def_block_20260710
results_miyabi/pathmerge_sweep/email-EuAll/pathmerge_sweep_results.tsv	raw_data/tuning/pathmerge/email-EuAll/pathmerge_bc/job_multi_20260710/pathmerge_sweep_results.tsv	result	git mv(内容不変)	7717836d797e3afb5bb62b77180dc625eea180d9ad83bf3e26d5b40cc33304a5	7717836d797e3afb5bb62b77180dc625eea180d9ad83bf3e26d5b40cc33304a5	yes	yes	phase_def_block_20260710
results_miyabi/pathmerge_sweep/roadNet-CA/SOURCE.md	result/tuning/pathmerge/roadNet-CA/SOURCE.md	result	git mv(内容不変)	6851872b35646a117935d9a64aeba9cce47893481a1a7542d05112fbb04c3f22	bde650e2645d7545eceeda5e69e672dceacf2e1c2a0055a1acb074b753fa8933	yes	yes	phase_def_block_20260710
results_miyabi/pathmerge_sweep/roadNet-CA/pathmerge_sweep_results.tsv	raw_data/tuning/pathmerge/roadNet-CA/pathmerge_bc/job_multi_20260710/pathmerge_sweep_results.tsv	result	git mv(内容不変)	06a6adae0340f762893b81ad10afc5b451edb2dfac1caba8c1a6c0ae231c2792	06a6adae0340f762893b81ad10afc5b451edb2dfac1caba8c1a6c0ae231c2792	yes	yes	phase_def_block_20260710
results_miyabi/pathmerge_sweep/roadNet-PA/SOURCE.md	result/tuning/pathmerge/roadNet-PA/SOURCE.md	result	git mv(内容不変)	ab2383675dde93baaf652c2414e63774e567d5cf8e4234917087d9bb897cda81	540134ccd81866e3d42977492ade371148114553364327acd414aaa85e47f97c	yes	yes	phase_def_block_20260710
results_miyabi/pathmerge_sweep/roadNet-PA/pathmerge_sweep.log	raw_data/tuning/pathmerge/roadNet-PA/pathmerge_bc/job_multi_20260710/pathmerge_sweep.log	result	git mv(内容不変)	59418cba3c0d6e52b8c25a350cb33f37e18795756c7e166bc041553e0f8e6f29	59418cba3c0d6e52b8c25a350cb33f37e18795756c7e166bc041553e0f8e6f29	yes	yes	phase_def_block_20260710
results_miyabi/pathmerge_sweep/roadNet-PA/pathmerge_sweep_results.tsv	raw_data/tuning/pathmerge/roadNet-PA/pathmerge_bc/job_multi_20260710/pathmerge_sweep_results.tsv	result	git mv(内容不変)	2e7c13ce9ff659e1d2128a2ae5f057685898182fb910c7af55937d09914a378f	2e7c13ce9ff659e1d2128a2ae5f057685898182fb910c7af55937d09914a378f	yes	yes	phase_def_block_20260710
results_miyabi/pathmerge_sweep/roadNet-TX/SOURCE.md	result/tuning/pathmerge/roadNet-TX/SOURCE.md	result	git mv(内容不変)	a86af4a89f313aa4869215fc0c41b60c573214d9074da019e7afaf765e542b36	918efa9c0e95c76b477df2a914fd561a4b597a70a7078b3a4ab79e771d146928	yes	yes	phase_def_block_20260710
results_miyabi/pathmerge_sweep/roadNet-TX/pathmerge_sweep_results.tsv	raw_data/tuning/pathmerge/roadNet-TX/pathmerge_bc/job_multi_20260710/pathmerge_sweep_results.tsv	result	git mv(内容不変)	c5e171c1d43186438e8fab2357e491af17df26a735ed2c47144e20dbcd57d43d	c5e171c1d43186438e8fab2357e491af17df26a735ed2c47144e20dbcd57d43d	yes	yes	phase_def_block_20260710
(none)	results_miyabi/README.md	result	Gate B/B2/B2.1新規生成	 	cad03a080960dde3d07b1dc6fe10c69d64ef3be62762423548d46244b380d95c	new	partial	archival_generated	生成: 整理
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/MANIFEST.txt	raw_data/correctness/small_full_vector/_job/job_2367583_20260712/MANIFEST.txt	result	build_miyabi(未追跡)から小ファイルcopy	ec889c0d98c6da71b5d9a665e3e61fd54da5f833ffb13af2143c27e0677c4a65	ec889c0d98c6da71b5d9a665e3e61fd54da5f833ffb13af2143c27e0677c4a65	yes	yes	small_correctness_20260712	job 2367583.opbs; 原本はEXTERNAL_ARTIFACTS
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/correctness_summary.tsv	result/correctness/small_full_vector/correctness_summary.tsv	result	build_miyabi(未追跡)から小ファイルcopy	30531c771a6413c8d7821dea119eb51ac997568ca89b8d64d100b7421c3fd200	30531c771a6413c8d7821dea119eb51ac997568ca89b8d64d100b7421c3fd200	yes	yes	small_correctness_20260712	job 2367583.opbs; 原本はEXTERNAL_ARTIFACTS
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/run.log	raw_data/correctness/small_full_vector/_job/job_2367583_20260712/run.log	result	build_miyabi(未追跡)から小ファイルcopy	448228a5242da2db4fb4e2e4dacf6e87a5028524639319267006035d88caa7e3	448228a5242da2db4fb4e2e4dacf6e87a5028524639319267006035d88caa7e3	yes	yes	small_correctness_20260712	job 2367583.opbs; timing not used for performance
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/benchmark_7000_41459/comparison.md	result/correctness/small_full_vector/benchmark_7000_41459/comparison.md	result	build_miyabi(未追跡)から小ファイルcopy	45c8e735a0d4c9d7e25c77bd1a018c7379a7f0db7adae675b358da1004723175	45c8e735a0d4c9d7e25c77bd1a018c7379a7f0db7adae675b358da1004723175	yes	yes	small_correctness_20260712	job 2367583.opbs
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/benchmark_7000_41459/sequential.stderr.log	raw_data/correctness/small_full_vector/benchmark_7000_41459/sequential/seq/job_2367583_20260712/sequential.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy	117af5d6e946777f53ce23276506ae12a8c515eafe4eb3ff7d0b336900031d0d	117af5d6e946777f53ce23276506ae12a8c515eafe4eb3ff7d0b336900031d0d	yes	yes	small_correctness_20260712	job 2367583.opbs
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/benchmark_7000_41459/gpu_opt.stderr.log	raw_data/correctness/small_full_vector/benchmark_7000_41459/gpu_opt/um_b512/job_2367583_20260712/gpu_opt.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy	55d5a66dfa84523f0307489fdcfc9d034a140594d4d7de9e2d86c0737f4f95f3	55d5a66dfa84523f0307489fdcfc9d034a140594d4d7de9e2d86c0737f4f95f3	yes	yes	small_correctness_20260712	job 2367583.opbs
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/benchmark_11023_62184/comparison.md	result/correctness/small_full_vector/benchmark_11023_62184/comparison.md	result	build_miyabi(未追跡)から小ファイルcopy	41ad5fadb4d0bc8ffaabf146e7a3ef9d3149bdce6c03b3ee834b362c631f26ed	41ad5fadb4d0bc8ffaabf146e7a3ef9d3149bdce6c03b3ee834b362c631f26ed	yes	yes	small_correctness_20260712	job 2367583.opbs
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/benchmark_11023_62184/sequential.stderr.log	raw_data/correctness/small_full_vector/benchmark_11023_62184/sequential/seq/job_2367583_20260712/sequential.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy	d7ebec77a0a9d80c8e5c742f25b9bb765a193b9f17dc448d9873061dca15e3e3	d7ebec77a0a9d80c8e5c742f25b9bb765a193b9f17dc448d9873061dca15e3e3	yes	yes	small_correctness_20260712	job 2367583.opbs
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/benchmark_11023_62184/gpu_opt.stderr.log	raw_data/correctness/small_full_vector/benchmark_11023_62184/gpu_opt/um_b512/job_2367583_20260712/gpu_opt.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy	fd88670b29ec6c5d381b32dd373686f69d5958e79e51081e31bae52dd1631946	fd88670b29ec6c5d381b32dd373686f69d5958e79e51081e31bae52dd1631946	yes	yes	small_correctness_20260712	job 2367583.opbs
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/chain_200/comparison.md	result/correctness/small_full_vector/chain_200/comparison.md	result	build_miyabi(未追跡)から小ファイルcopy	94f5e6a934387c6b8091d8c81832be931174f68476a1ee6cfb43477f8aecf50a	94f5e6a934387c6b8091d8c81832be931174f68476a1ee6cfb43477f8aecf50a	yes	yes	small_correctness_20260712	job 2367583.opbs
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/chain_200/sequential.stderr.log	raw_data/correctness/small_full_vector/chain_200/sequential/seq/job_2367583_20260712/sequential.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy	444fdde7a49e404403d6d1c7f717b23bcfefc9a475fbb53f15e12f6e63e4e9a2	444fdde7a49e404403d6d1c7f717b23bcfefc9a475fbb53f15e12f6e63e4e9a2	yes	yes	small_correctness_20260712	job 2367583.opbs
build_miyabi/result_small_correctness_20260712_181140_2367583.opbs/chain_200/gpu_opt.stderr.log	raw_data/correctness/small_full_vector/chain_200/gpu_opt/um_b512/job_2367583_20260712/gpu_opt.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy	0c72a07cbbdc2b40b4fd773b3a63a4a4314e3e1564e5ca2e8ca6e413b6fb7958	0c72a07cbbdc2b40b4fd773b3a63a4a4314e3e1564e5ca2e8ca6e413b6fb7958	yes	yes	small_correctness_20260712	job 2367583.opbs
(none)	result/correctness/small_full_vector/README.md	result	Gate F0新規生成	not_applicable	ed2bef186d484c55947d3e9d16af71a312585661a99e9fc132c19ffc6bf7018b	new	yes	archival_generated	生成: 正確性結果説明
(none)	result/correctness/small_full_vector/SOURCE.md	result	Gate F0新規生成	not_applicable	81c0eb98861ab5cf95064b464652622d5766541f9578af8828083cee5e4da974	new	yes	archival_generated	生成: provenance/reproduction
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/FINAL_STATUS.txt	result/correctness/memory_paths/canonical_job_2368587/FINAL_STATUS.txt	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	ae72d5a3353663b1c04967510adedabf0cab0bec8c23fb792dedef0a293c5a89	ae72d5a3353663b1c04967510adedabf0cab0bec8c23fb792dedef0a293c5a89	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/MANIFEST.txt	raw_data/correctness/memory_paths/325557_3216152/_job/job_2368587_20260712/MANIFEST.txt	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	b2d46123b1278868822071c6aa5da6f20a81f722ba9574cf4ea569c158bec116	b2d46123b1278868822071c6aa5da6f20a81f722ba9574cf4ea569c158bec116	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/comparison_matrix.tsv	result/correctness/memory_paths/canonical_job_2368587/comparison_matrix.tsv	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	7af6d85059823b06874f177840c8a0f2a8cc893900e476b412d4b2258b6b4547	7af6d85059823b06874f177840c8a0f2a8cc893900e476b412d4b2258b6b4547	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/execution_summary.tsv	result/correctness/memory_paths/canonical_job_2368587/execution_summary.tsv	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	4ad4aeb3eecaa0535561b655cff1fc85bc8470e74bee5de8b25e053b4bacf89e	4ad4aeb3eecaa0535561b655cff1fc85bc8470e74bee5de8b25e053b4bacf89e	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/gpu_opt_b1024.stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt/um_b1024/job_2368587_20260712/gpu_opt_b1024.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	478444561357e58a4c720a72d84b7664b3548682b9ca28e3035cef2ddec17e39	478444561357e58a4c720a72d84b7664b3548682b9ca28e3035cef2ddec17e39	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/gpu_opt_b1024__vs__gpu_opt_pure_b1024.md	result/correctness/memory_paths/canonical_job_2368587/gpu_opt_b1024__vs__gpu_opt_pure_b1024.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	a5a20db05dbc612d4c4d10cc98df67d367495f7a72a4188aff95f0771854c0f3	a5a20db05dbc612d4c4d10cc98df67d367495f7a72a4188aff95f0771854c0f3	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/gpu_opt_b1024__vs__gpu_opt_pure_chunked_b1024.md	result/correctness/memory_paths/canonical_job_2368587/gpu_opt_b1024__vs__gpu_opt_pure_chunked_b1024.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	35f082605d35cec549d01073289b87c3e93284de6d3f5d2d61937ef67ab1aa36	35f082605d35cec549d01073289b87c3e93284de6d3f5d2d61937ef67ab1aa36	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/gpu_opt_b9792.stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt/um_b9792/job_2368587_20260712/gpu_opt_b9792.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	63db92bedde167861e251907ed612765d12e92a91eac7247f29dd3993aa1bb72	63db92bedde167861e251907ed612765d12e92a91eac7247f29dd3993aa1bb72	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/gpu_opt_b9792__vs__gpu_opt_b1024.md	result/correctness/memory_paths/canonical_job_2368587/gpu_opt_b9792__vs__gpu_opt_b1024.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	d80cf9224a2220f773f2c4a5d17e35500b719fce780dc29fd86a92ca23394d9b	d80cf9224a2220f773f2c4a5d17e35500b719fce780dc29fd86a92ca23394d9b	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/gpu_opt_pure_b1024.stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt_pure/pure_b1024/job_2368587_20260712/gpu_opt_pure_b1024.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	655aeb2f1828ab96e75aa08657a45b9cba8cc2f2f75e3a4760712999a1fef967	655aeb2f1828ab96e75aa08657a45b9cba8cc2f2f75e3a4760712999a1fef967	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/gpu_opt_pure_b1024__vs__gpu_opt_pure_chunked_b1024.md	result/correctness/memory_paths/canonical_job_2368587/gpu_opt_pure_b1024__vs__gpu_opt_pure_chunked_b1024.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	b0f4a582b87623b847191dc7280bda8fefef52bdc9e20356535b30526f826ec6	b0f4a582b87623b847191dc7280bda8fefef52bdc9e20356535b30526f826ec6	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/gpu_opt_pure_chunked_b1024.stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt_pure_chunked/chunked_b1024/job_2368587_20260712/gpu_opt_pure_chunked_b1024.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	ecb4f63f806dc0699fb81267a6c44d98dea100356c646be0e896e2b3e3fd8d0c	ecb4f63f806dc0699fb81267a6c44d98dea100356c646be0e896e2b3e3fd8d0c	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/gpu_opt_pure_chunked_b16384.stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt_pure_chunked/chunked_b16384/job_2368587_20260712/gpu_opt_pure_chunked_b16384.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	22c584a3770fff092fb9bbd679f8c1217d85a7ccc084010e82b46cbeaec8c6cc	22c584a3770fff092fb9bbd679f8c1217d85a7ccc084010e82b46cbeaec8c6cc	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/gpu_opt_pure_chunked_b16384__vs__gpu_opt_pure_chunked_b1024.md	result/correctness/memory_paths/canonical_job_2368587/gpu_opt_pure_chunked_b16384__vs__gpu_opt_pure_chunked_b1024.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	fbcf89cb73d0c7bd9c7a2418799d65e7bf7fc4aec0f85a62f5582f8335f30a86	fbcf89cb73d0c7bd9c7a2418799d65e7bf7fc4aec0f85a62f5582f8335f30a86	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/pathmerge_b4096.stderr.log	raw_data/correctness/memory_paths/325557_3216152/pathmerge_bc/pathmerge_b4096/job_2368587_20260712/pathmerge_b4096.stderr.log	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	bdb2eabc79784bb0f89904f6e6117e153bea252ee95b3f2f968d67d20b2cf8f7	bdb2eabc79784bb0f89904f6e6117e153bea252ee95b3f2f968d67d20b2cf8f7	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/pathmerge_b4096__vs__gpu_opt_b1024.md	result/correctness/memory_paths/canonical_job_2368587/pathmerge_b4096__vs__gpu_opt_b1024.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	47612eaaacd7030ba88e316825b7a0745542dfce4f8191b45723c5ada3868a91	47612eaaacd7030ba88e316825b7a0745542dfce4f8191b45723c5ada3868a91	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/pathmerge_b4096__vs__gpu_opt_b9792.md	result/correctness/memory_paths/canonical_job_2368587/pathmerge_b4096__vs__gpu_opt_b9792.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	672c2cb5a8f85030d231f736bf6a5d5f7cb89a0be78c0df19f84503d3bfb26d0	672c2cb5a8f85030d231f736bf6a5d5f7cb89a0be78c0df19f84503d3bfb26d0	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/pathmerge_b4096__vs__gpu_opt_pure_b1024.md	result/correctness/memory_paths/canonical_job_2368587/pathmerge_b4096__vs__gpu_opt_pure_b1024.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	e86fca2c6e2329a2f0cb3956097d3a7cb677ae400634255acc12b9b940690dec	e86fca2c6e2329a2f0cb3956097d3a7cb677ae400634255acc12b9b940690dec	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/pathmerge_b4096__vs__gpu_opt_pure_chunked_b1024.md	result/correctness/memory_paths/canonical_job_2368587/pathmerge_b4096__vs__gpu_opt_pure_chunked_b1024.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	61ea4828e5a8558f942e0551e94a7758510a502ff0514af261b4f763d9cf3bdc	61ea4828e5a8558f942e0551e94a7758510a502ff0514af261b4f763d9cf3bdc	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/pathmerge_b4096__vs__gpu_opt_pure_chunked_b16384.md	result/correctness/memory_paths/canonical_job_2368587/pathmerge_b4096__vs__gpu_opt_pure_chunked_b16384.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	de3e6727b8bda87daff1188ab2f2f4f0e8bdf6c765ebf53b1edcb5c599b42a7c	de3e6727b8bda87daff1188ab2f2f4f0e8bdf6c765ebf53b1edcb5c599b42a7c	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_correctness_20260712_220331_2368587.opbs/run.log	raw_data/correctness/memory_paths/325557_3216152/_job/job_2368587_20260712/run.log	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	d6f43ac337543af3ef5134f0a03d06bb8c411fafbf9433e374be1818f885577f	d6f43ac337543af3ef5134f0a03d06bb8c411fafbf9433e374be1818f885577f	yes	constrained	memory_correctness_20260712	原本はEXTERNAL_ARTIFACTS;canonical job2368587
build_miyabi/result_memory_diagnostic_20260713_012328_2369632.opbs/CONTROL/stderr.log	raw_data/correctness/memory_paths/325557_3216152/gpu_opt/um_b1024_control/job_2369632_20260713/stderr.log	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	c7bcdce2f73f275cab384eb200f7490426dca7eeac6a9d18b478f710008e4bb0	c7bcdce2f73f275cab384eb200f7490426dca7eeac6a9d18b478f710008e4bb0	yes	constrained	memory_diagnostic_20260713	CONTROL stderr;diagnostic job2369632
build_miyabi/result_memory_diagnostic_20260713_012328_2369632.opbs/CONTROL__vs__T-NSEFF.md	result/correctness/memory_paths/diagnostic_job_2369632/CONTROL__vs__T-NSEFF.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	fe7e8a67fcfd47309578884e8df7ce904d0d80ae1e48c47bb1bc0564370a2fb6	fe7e8a67fcfd47309578884e8df7ce904d0d80ae1e48c47bb1bc0564370a2fb6	yes	constrained	memory_diagnostic_20260713	原本はEXTERNAL_ARTIFACTS;diagnostic job2369632
build_miyabi/result_memory_diagnostic_20260713_012328_2369632.opbs/CONTROL__vs__T-RESET.md	result/correctness/memory_paths/diagnostic_job_2369632/CONTROL__vs__T-RESET.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	be0ae4e67a534e41090f5294fe67b9c3e671da0d1eee5757c4daedb1767b321a	be0ae4e67a534e41090f5294fe67b9c3e671da0d1eee5757c4daedb1767b321a	yes	constrained	memory_diagnostic_20260713	原本はEXTERNAL_ARTIFACTS;diagnostic job2369632
build_miyabi/result_memory_diagnostic_20260713_012328_2369632.opbs/CONTROL__vs__old_b1024.md	result/correctness/memory_paths/diagnostic_job_2369632/CONTROL__vs__old_b1024.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	9107cd6ad4bc5bfcc230302185e208ece1c471e894e89d2ac5c31923c9d73df0	9107cd6ad4bc5bfcc230302185e208ece1c471e894e89d2ac5c31923c9d73df0	yes	constrained	memory_diagnostic_20260713	原本はEXTERNAL_ARTIFACTS;diagnostic job2369632
build_miyabi/result_memory_diagnostic_20260713_012328_2369632.opbs/CONTROL__vs__old_b9792.md	result/correctness/memory_paths/diagnostic_job_2369632/CONTROL__vs__old_b9792.md	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	dae8bc36469c621b2d95f1a40e0bdc3afc27758e85abd8a48d182da93183b7c5	dae8bc36469c621b2d95f1a40e0bdc3afc27758e85abd8a48d182da93183b7c5	yes	constrained	memory_diagnostic_20260713	原本はEXTERNAL_ARTIFACTS;diagnostic job2369632
build_miyabi/result_memory_diagnostic_20260713_012328_2369632.opbs/FINAL_STATUS.txt	result/correctness/memory_paths/diagnostic_job_2369632/FINAL_STATUS.txt	result	build_miyabi(未追跡)から小ファイルcopy(Gate H0)	aa9785b487b83f3e8fdce967f4de8e9e4e557f458558ccf3a4142e52f87ae544	aa9785b487b83f3e8fdce967f4de8e9e4e557f458558ccf3a4142e52f87ae544	yes	constrained	memory_diagnostic_20260713	原本はEXTERNAL_ARTIFACTS;diagnostic job2369632
